age,'workclass','fnlwgt','education','education-num','marital-status','occupation','relationship','race','sex','capital-gain','capital-loss','hours-per-week','native-country','income'
49,'Private',43348,'Masters',14,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','>50K'
62,'Self-emp-inc',200577,'Masters',14,'Married-civ-spouse','Sales','Husband','White','Male',0,0,45,'United-States','>50K'
31,'Private',86492,'Assoc-voc',11,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,30,'United-States','>50K'
52,'Private',190333,'Some-college',10,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
34,'Private',106761,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,45,'United-States','>50K'
53,'Private',199665,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,30,'United-States','>50K'
43,'Private',159549,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','>50K'
51,'Local-gov',117496,'Masters',14,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,40,'United-States','>50K'
43,'State-gov',270721,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,55,'United-States','>50K'
40,'Private',175674,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','>50K'
51,'State-gov',172022,'Masters',14,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','>50K'
34,'Private',117963,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
49,'Federal-gov',229376,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
40,'Private',192344,'Bachelors',13,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
33,'State-gov',332379,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
32,'Private',164243,'HS-grad',9,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,60,'United-States','>50K'
31,'Local-gov',199368,'Bachelors',13,'Married-civ-spouse','Protective-serv','Husband','Black','Male',0,0,50,'United-States','>50K'
56,'Private',92444,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','Black','Male',0,0,50,'United-States','>50K'
47,'Private',156926,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'Canada','>50K'
31,'Local-gov',47276,'Bachelors',13,'Married-civ-spouse','Other-service','Husband','White','Male',0,0,38,'United-States','>50K'
42,'Private',190290,'Assoc-acdm',12,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
34,'Private',185063,'Some-college',10,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,45,'United-States','>50K'
58,'Private',170108,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
37,'Self-emp-inc',99452,'Some-college',10,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,55,'United-States','>50K'
26,'Private',186950,'Assoc-voc',11,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,40,'United-States','>50K'
50,'Private',306790,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
35,'Private',140564,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
38,'Self-emp-inc',189679,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
24,'Self-emp-not-inc',83374,'Some-college',10,'Never-married','Prof-specialty','Not-in-family','Asian-Pac-Islander','Male',0,0,30,'United-States','>50K'
48,'Private',141511,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
33,'Private',118941,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Wife','White','Female',0,0,40,'United-States','>50K'
59,'Private',113959,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,45,'United-States','>50K'
41,'Private',443508,'Bachelors',13,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,48,'Canada','>50K'
41,'Private',171615,'Assoc-acdm',12,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,45,'United-States','>50K'
36,'Self-emp-not-inc',67728,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','>50K'
39,'Private',245053,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
34,'Self-emp-not-inc',34572,'Assoc-voc',11,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
51,'Private',186338,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
34,'Private',204470,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
34,'Private',244147,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
54,'Self-emp-not-inc',71344,'Masters',14,'Divorced','Prof-specialty','Not-in-family','White','Male',0,0,50,'United-States','>50K'
53,'Self-emp-inc',100029,'Doctorate',16,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
37,'Private',140673,'Some-college',10,'Married-civ-spouse','Sales','Wife','White','Female',0,0,40,'United-States','>50K'
49,'Private',170871,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
44,'Private',147265,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
28,'Private',405793,'Assoc-acdm',12,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,45,'United-States','>50K'
49,'Federal-gov',168232,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
36,'Private',85272,'Assoc-acdm',12,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,30,'United-States','>50K'
47,'Self-emp-inc',212120,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
40,'Private',285787,'Assoc-acdm',12,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,40,'United-States','>50K'
26,'Private',266912,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','>50K'
57,'Self-emp-inc',220789,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,45,'United-States','>50K'
45,'Private',266860,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
38,'Private',207202,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,48,'United-States','>50K'
58,'Private',160662,'10th',6,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
55,'Private',147098,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,50,'United-States','>50K'
28,'Private',394927,'Some-college',10,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,40,'United-States','>50K'
46,'Private',192360,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,35,'United-States','>50K'
40,'Private',126701,'Bachelors',13,'Married-spouse-absent','Exec-managerial','Not-in-family','White','Male',0,0,40,'United-States','>50K'
34,'Self-emp-not-inc',140011,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,55,'United-States','>50K'
37,'Private',125167,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
69,'Private',28197,'HS-grad',9,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'United-States','>50K'
41,'Private',268183,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','>50K'
37,'Private',189922,'Assoc-acdm',12,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,50,'United-States','>50K'
59,'Private',126677,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
59,'Private',424468,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
46,'Local-gov',65535,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,48,'United-States','>50K'
33,'Private',55291,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
50,'Private',257126,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
36,'Private',148581,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,55,'United-States','>50K'
34,'Self-emp-not-inc',114691,'HS-grad',9,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
38,'Private',374524,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
43,'Self-emp-not-inc',99220,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
57,'Federal-gov',140711,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
52,'Self-emp-inc',81436,'Prof-school',15,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
51,'Local-gov',201560,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,40,'United-States','>50K'
47,'Private',170846,'Assoc-acdm',12,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,40,'Italy','>50K'
25,'Private',158662,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,50,'United-States','>50K'
39,'State-gov',183092,'Doctorate',16,'Divorced','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','>50K'
31,'Private',111567,'Bachelors',13,'Never-married','Sales','Not-in-family','White','Male',0,0,40,'United-States','>50K'
50,'Private',301024,'Bachelors',13,'Separated','Sales','Not-in-family','White','Male',0,0,40,'United-States','>50K'
44,'Private',202872,'Assoc-acdm',12,'Divorced','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','>50K'
33,'Private',119913,'Assoc-voc',11,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
54,'Self-emp-not-inc',83311,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,30,'United-States','>50K'
43,'Self-emp-inc',198316,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
40,'Private',222011,'Masters',14,'Never-married','Prof-specialty','Not-in-family','White','Female',0,0,45,'United-States','>50K'
62,'Private',211408,'Assoc-voc',11,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,40,'United-States','>50K'
46,'Self-emp-not-inc',28281,'Bachelors',13,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,40,'United-States','>50K'
48,'Private',117849,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
48,'Private',212120,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','>50K'
54,'Self-emp-not-inc',175804,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
38,'Federal-gov',125933,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'Iran','>50K'
33,'Federal-gov',137184,'Assoc-acdm',12,'Divorced','Exec-managerial','Unmarried','White','Male',0,0,50,'United-States','>50K'
41,'Private',78410,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,40,'United-States','>50K'
59,'Private',145574,'Assoc-acdm',12,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,35,'United-States','>50K'
46,'Private',428405,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
36,'Private',90159,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,32,'United-States','>50K'
29,'Private',270421,'Bachelors',13,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,50,'United-States','>50K'
23,'Private',65481,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Wife','White','Female',0,0,40,'United-States','>50K'
61,'Private',80896,'HS-grad',9,'Separated','Transport-moving','Unmarried','Asian-Pac-Islander','Male',0,0,45,'United-States','>50K'
53,'Private',317313,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,60,'United-States','>50K'
44,'Private',101214,'Bachelors',13,'Divorced','Sales','Unmarried','White','Male',0,0,44,'United-States','>50K'
67,'Private',89346,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
65,'Self-emp-inc',208452,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,35,'United-States','>50K'
35,'Private',241126,'Masters',14,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
59,'Private',99131,'Masters',14,'Widowed','Exec-managerial','Not-in-family','White','Female',0,0,40,'United-States','>50K'
29,'Federal-gov',360527,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
29,'Self-emp-inc',206903,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,55,'United-States','>50K'
41,'Local-gov',33658,'Some-college',10,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,45,'United-States','>50K'
40,'Private',216237,'Bachelors',13,'Divorced','Exec-managerial','Not-in-family','White','Female',0,0,45,'United-States','>50K'
54,'Private',329266,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,44,'United-States','>50K'
40,'Private',136986,'Some-college',10,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,50,'United-States','>50K'
53,'Private',31588,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,52,'United-States','>50K'
56,'Private',195668,'10th',6,'Married-civ-spouse','Other-service','Husband','White','Male',0,0,35,'Cuba','>50K'
58,'Private',117273,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
29,'Private',168138,'Bachelors',13,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','>50K'
44,'Private',144778,'Some-college',10,'Separated','Exec-managerial','Not-in-family','White','Male',0,0,45,'United-States','>50K'
44,'Private',193755,'Bachelors',13,'Divorced','Exec-managerial','Not-in-family','White','Male',0,0,50,'United-States','>50K'
50,'Private',31621,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
33,'Private',156192,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','>50K'
59,'Local-gov',212600,'Some-college',10,'Separated','Protective-serv','Not-in-family','White','Male',0,0,40,'United-States','>50K'
45,'Local-gov',192793,'Some-college',10,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','>50K'
48,'Self-emp-not-inc',181758,'Doctorate',16,'Never-married','Prof-specialty','Unmarried','White','Female',0,0,60,'United-States','>50K'
67,'Private',288371,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'Canada','>50K'
47,'Self-emp-not-inc',180446,'Some-college',10,'Married-civ-spouse','Tech-support','Husband','Black','Male',0,0,40,'United-States','>50K'
42,'Private',136986,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,35,'United-States','>50K'
37,'Self-emp-inc',342084,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
40,'Private',170214,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','>50K'
40,'Private',173590,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
44,'Private',104440,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
43,'Private',91209,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
35,'Private',214816,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
30,'Private',117963,'Bachelors',13,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
47,'Private',268022,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,55,'United-States','>50K'
68,'Private',170376,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
56,'Private',143266,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
43,'Private',26915,'Assoc-voc',11,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
45,'Local-gov',188823,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
41,'Private',350387,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','>50K'
45,'Private',184277,'Assoc-voc',11,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,55,'United-States','>50K'
51,'Private',178241,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','Black','Male',0,0,40,'United-States','>50K'
47,'Private',183522,'Some-college',10,'Married-civ-spouse','Exec-managerial','Wife','Black','Female',0,0,40,'United-States','>50K'
39,'Federal-gov',382859,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
53,'Federal-gov',170354,'Some-college',10,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
38,'State-gov',22245,'Doctorate',16,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','>50K'
40,'Private',34722,'Some-college',10,'Divorced','Transport-moving','Not-in-family','White','Male',0,0,48,'United-States','>50K'
46,'Private',102359,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
40,'Private',163455,'Some-college',10,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,55,'United-States','>50K'
37,'Private',271767,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','White','Male',0,0,48,'United-States','>50K'
60,'Private',53707,'HS-grad',9,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
39,'Private',271521,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','Asian-Pac-Islander','Male',0,0,48,'Philippines','>50K'
43,'Private',128212,'5th-6th',3,'Married-civ-spouse','Machine-op-inspct','Wife','Asian-Pac-Islander','Female',0,0,40,'Vietnam','>50K'
49,'Self-emp-not-inc',175622,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
43,'Private',211128,'Masters',14,'Divorced','Exec-managerial','Not-in-family','White','Female',0,0,50,'United-States','>50K'
59,'Federal-gov',190541,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
49,'Private',186982,'Some-college',10,'Separated','Exec-managerial','Not-in-family','White','Female',0,0,45,'United-States','>50K'
75,'Self-emp-not-inc',146576,'Bachelors',13,'Widowed','Prof-specialty','Unmarried','White','Male',0,0,48,'United-States','>50K'
36,'Self-emp-not-inc',109133,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','>50K'
46,'Federal-gov',44706,'Bachelors',13,'Divorced','Prof-specialty','Unmarried','White','Female',0,0,50,'United-States','>50K'
47,'Federal-gov',192894,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','Black','Male',0,0,50,'United-States','>50K'
40,'Private',77357,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
61,'Private',119986,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
41,'Private',318046,'Some-college',10,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,48,'United-States','>50K'
61,'Self-emp-not-inc',96073,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'England','>50K'
54,'Private',174865,'9th',5,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
54,'Private',103024,'HS-grad',9,'Divorced','Tech-support','Not-in-family','White','Male',0,0,42,'United-States','>50K'
55,'Self-emp-inc',209569,'HS-grad',9,'Divorced','Sales','Unmarried','White','Female',0,0,50,'United-States','>50K'
45,'Private',285858,'Bachelors',13,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','>50K'
56,'Private',345730,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','>50K'
43,'Private',185832,'Some-college',10,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,48,'United-States','>50K'
43,'Self-emp-inc',150533,'Assoc-voc',11,'Married-civ-spouse','Exec-managerial','Other-relative','White','Male',0,0,50,'United-States','>50K'
32,'Private',33678,'Some-college',10,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,50,'United-States','>50K'
51,'Private',124963,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
44,'Self-emp-not-inc',234885,'HS-grad',9,'Married-civ-spouse','Sales','Wife','White','Female',0,0,40,'United-States','>50K'
41,'Private',206948,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
44,'Private',165815,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
47,'Local-gov',183486,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,50,'United-States','>50K'
38,'Private',29702,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
32,'Private',204742,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
47,'Federal-gov',282830,'Assoc-acdm',12,'Married-civ-spouse','Adm-clerical','Husband','Black','Male',0,0,40,'United-States','>50K'
55,'Private',349910,'HS-grad',9,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,45,'United-States','>50K'
29,'Private',211482,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,50,'United-States','>50K'
29,'Private',160731,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,45,'United-States','>50K'
51,'Private',108435,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,47,'United-States','>50K'
36,'Private',190759,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','>50K'
36,'Private',186819,'Assoc-acdm',12,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,52,'United-States','>50K'
42,'Private',96321,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','>50K'
43,'Private',295510,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
32,'Private',231413,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','>50K'
43,'Private',293176,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
33,'Local-gov',511289,'Assoc-voc',11,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,48,'United-States','>50K'
29,'Federal-gov',309778,'Some-college',10,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,40,'United-States','>50K'
45,'Private',247869,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'United-States','>50K'
58,'Private',210673,'Some-college',10,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,40,'United-States','>50K'
28,'Private',192384,'Some-college',10,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,40,'United-States','>50K'
49,'Private',246183,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
29,'Self-emp-not-inc',229341,'HS-grad',9,'Never-married','Craft-repair','Not-in-family','White','Male',0,0,50,'United-States','>50K'
36,'Private',126569,'HS-grad',9,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'Ecuador','>50K'
50,'Private',65408,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,50,'United-States','>50K'
48,'Private',145636,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,60,'United-States','>50K'
57,'Private',170411,'Bachelors',13,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','>50K'
38,'Private',54816,'Assoc-voc',11,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
36,'Private',143123,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
35,'Private',377798,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,50,'United-States','>50K'
38,'Private',108140,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
52,'Private',389270,'Some-college',10,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,35,'United-States','>50K'
36,'Private',136343,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
55,'Private',101524,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
33,'Self-emp-not-inc',427474,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,60,'United-States','>50K'
42,'Private',139012,'Doctorate',16,'Married-civ-spouse','Prof-specialty','Husband','Asian-Pac-Islander','Male',0,0,40,'Taiwan','>50K'
31,'Private',144949,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
41,'Private',203233,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
68,'Self-emp-not-inc',166083,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
39,'Private',114544,'Bachelors',13,'Divorced','Exec-managerial','Not-in-family','White','Male',0,0,45,'United-States','>50K'
31,'Private',219509,'HS-grad',9,'Married-civ-spouse','Other-service','Husband','White','Male',0,0,40,'Mexico','>50K'
40,'Private',191342,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','Asian-Pac-Islander','Male',0,0,40,'China','>50K'
39,'Private',144608,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','>50K'
38,'Self-emp-not-inc',243484,'Bachelors',13,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,28,'United-States','>50K'
45,'Private',255014,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,55,'United-States','>50K'
44,'Private',191814,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','>50K'
42,'Local-gov',138077,'Masters',14,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,38,'United-States','>50K'
41,'Private',279914,'Some-college',10,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,45,'United-States','>50K'
